0.95678
0.96099
0.96461
0.96753
0.96940
0.96958
0.96867
0.96803
0.96766
0.96724
0.96683
0.96647
0.96617
0.96591
0.96569
0.96551
0.96538
0.96529
0.96525
0.96525
0.96529
0.96536
0.96548
0.96565
0.96584
0.96598
0.96621
0.96672
0.96722
0.96712
0.96597
0.96391
0.96117
0.95793
0.95426
