160430	0.004485	707.12	0.0041849	677.429	1469.04	-0.1058	215.674	-1.46982	1578.5	-0.1058	85.7107	-1.4698	1422.78	-0.1058	54.736	-1.46981
162735	0.00436067	714.567	0.00427132	684.951	1592.65	-0.1058	249.198	-1.46984	1552.61	-0.1058	67.6426	-1.46981	1436.53	-0.1058	53.4598	-1.46981
169134	0.00435511	702.246	0.00435039	687.469	1571.65	-0.1058	231.381	-1.46981	1515.3	-0.1058	74.2846	-1.46981	1483.53	-0.1058	55.9532	-1.46977
159730	0.00429096	706.888	0.00437611	684.03	1518.25	-0.1058	225.045	-1.46977	1413.05	-0.1058	77.7544	-1.46982	1558.41	-0.1058	50.5095	-1.4698
168957	0.00444556	736.055	0.00441251	686.224	1551.9	-0.1058	229.887	-1.46978	1301.4	-0.1058	88.4798	-1.4698	1379.32	-0.1058	58.328	-1.46979
163000	0.00442228	733.579	0.00436709	680.907	1483.34	-0.1058	225.435	-1.46979	1461.97	-0.1058	83.63	-1.46978	1512.84	-0.1058	51.8021	-1.46976
163570	0.00435712	706.186	0.00446882	693.336	1645.9	-0.1058	213.777	-1.46978	1587.23	-0.1058	80.2123	-1.46981	1462.55	-0.1058	53.1505	-1.46976
159126	0.00439607	703.053	0.00429238	675.457	1531.76	-0.1058	229.843	-1.46983	1435.43	-0.1058	67.8137	-1.46982	1476.56	-0.1058	51.4292	-1.46981
165756	0.00436866	706.717	0.004335	686.316	1687.1	-0.1058	262.147	-1.46979	1495.18	-0.1058	84.7214	-1.46978	1473.77	-0.1058	53.1132	-1.46981
161138	0.004468	727.718	0.00441964	672.367	1734.33	-0.1058	254.318	-1.46982	1464.97	-0.1058	73.5931	-1.46982	1516.53	-0.1058	50.5725	-1.46981
159105	0.00446342	722.226	0.00444005	692.304	1475.2	-0.1058	244.044	-1.46982	1485.99	-0.1058	72.785	-1.46976	1511.49	-0.1058	58.5312	-1.46981
159919	0.00433693	691.453	0.00443738	683.281	1583.2	-0.1058	226.903	-1.46982	1566.02	-0.1058	81.1956	-1.4698	1348.65	-0.1058	57.0278	-1.46982
160443	0.00429662	678.882	0.00431124	680.22	1487.92	-0.1058	278.851	-1.46979	1478.57	-0.1058	72.9016	-1.46979	1559.61	-0.1058	58.4596	-1.4698
159626	0.00452754	719.669	0.00437655	687.684	1624.02	-0.1058	262.748	-1.46983	1578.06	-0.1058	75.061	-1.46981	1442.61	-0.1058	47.7311	-1.46984
165385	0.00438713	709.209	0.00439243	683.566	1660.28	-0.1058	224.822	-1.46976	1582.57	-0.1058	80.5265	-1.46982	1521.29	-0.1058	52.6253	-1.46984
161302	0.0046563	717.974	0.00453435	698.173	1497.34	-0.1058	288.217	-1.46982	1527.53	-0.1058	68.9596	-1.46986	1519.48	-0.1058	51.2104	-1.46982
159160	0.00419991	705.46	0.00437624	680.384	1697.79	-0.1058	263.828	-1.46981	1496.13	-0.1058	76.5143	-1.4698	1429.74	-0.1058	52.614	-1.4698
161763	0.00450326	709.852	0.0041739	676.545	1562.68	-0.1058	253.6	-1.46982	1490.1	-0.1058	84.0618	-1.4698	1468.78	-0.1058	44.8271	-1.4698
162672	0.00461061	707.381	0.00427361	683.61	1526.97	-0.1058	243.509	-1.4698	1487.96	-0.1058	76.1484	-1.46981	1397.25	-0.1058	59.4114	-1.46983
160035	0.00456817	718.038	0.00442799	675.96	1627.99	-0.1058	246.554	-1.46983	1424.86	-0.1058	78.7737	-1.46978	1412.98	-0.1058	55.8984	-1.46978
162448	0.00435779	710.21	0.00436029	674.725	1639.13	-0.1058	241.994	-1.46978	1502.06	-0.1058	78.3119	-1.46983	1468.41	-0.1058	57.3526	-1.46983
159699	0.00456653	693.491	0.00434731	681.009	1529.49	-0.1058	209.91	-1.4698	1447.13	-0.1058	73.6664	-1.46978	1533.89	-0.1058	62.4657	-1.46981
167024	0.00425735	688.363	0.00432001	683.073	1636.09	-0.1058	237.164	-1.46985	1425.09	-0.1058	76.6369	-1.46982	1403.8	-0.1058	56.9279	-1.46981
154764	0.00433315	720.573	0.00445177	687.946	1686.77	-0.1058	247.081	-1.4698	1510.73	-0.1058	76.12	-1.46981	1457.73	-0.1058	48.7863	-1.4698
160528	0.00435388	687.369	0.00428244	678.903	1458.92	-0.1058	241.71	-1.46977	1600.19	-0.1058	73.2212	-1.46982	1482.85	-0.1058	60.209	-1.46973
162397	0.00428262	732.969	0.00432237	682.454	1554.33	-0.1058	229.062	-1.46976	1446.9	-0.1058	79.8023	-1.46978	1459.99	-0.1058	62.5678	-1.4698
162388	0.00451663	714.956	0.00455424	695.945	1628.68	-0.1058	267.283	-1.4698	1468.54	-0.1058	85.958	-1.46978	1485.82	-0.1058	50.892	-1.46979
165903	0.00440159	722.102	0.00445637	687.98	1503.43	-0.1058	217.577	-1.46982	1498.68	-0.1058	65.4882	-1.4698	1529.38	-0.1058	53.5774	-1.46979
162713	0.00426267	701.169	0.00421876	679.046	1651.25	-0.1058	243.814	-1.46979	1456.17	-0.1058	80.565	-1.4698	1530.15	-0.1058	48.663	-1.46981
161531	0.00433206	735.425	0.00421138	686.96	1550.81	-0.1058	228.858	-1.46979	1546.87	-0.1058	81.1567	-1.46981	1410.33	-0.1058	52.7367	-1.4698
163930	0.00442805	668.742	0.00447903	687.519	1758.67	-0.1058	267.563	-1.46981	1453.36	-0.1058	78.0309	-1.46981	1424.38	-0.1058	53.1191	-1.46985
159369	0.00437736	730.05	0.00437677	676.262	1518.28	-0.1058	263.523	-1.46981	1431.24	-0.1058	76.6451	-1.4698	1513.44	-0.1058	52.1574	-1.4698
160058	0.00454335	721.331	0.00440658	673.726	1668.1	-0.1058	263.172	-1.46979	1500.59	-0.1058	71.2898	-1.4698	1558.55	-0.1058	58.6785	-1.46977
158848	0.0045581	709.435	0.004344	678.034	1472.06	-0.1058	284.914	-1.46981	1501.31	-0.1058	63.5849	-1.4698	1414.01	-0.1058	63.6328	-1.46979
162631	0.00461835	745.42	0.00416385	686.375	1611.33	-0.1058	239.713	-1.46983	1473.56	-0.1058	68.2967	-1.46978	1508.36	-0.1058	50.7912	-1.46979
160837	0.0044722	720.255	0.00430396	681.954	1703.33	-0.1058	254.013	-1.46981	1510.24	-0.1058	77.5661	-1.4698	1396.25	-0.1058	56.367	-1.46982
159329	0.0045195	694.899	0.0042916	675.715	1631.46	-0.1058	250.288	-1.4698	1538.33	-0.1058	78.1254	-1.4698	1380.57	-0.1058	52.7633	-1.46983
162768	0.00446937	719.016	0.00448767	684.555	1507.12	-0.1058	264.457	-1.46981	1415.99	-0.1058	70.7064	-1.4698	1361.7	-0.1058	58.0904	-1.46981
162317	0.00444105	716.273	0.00455214	680.575	1641.21	-0.1058	266.832	-1.46979	1600.13	-0.1058	82.5851	-1.46978	1250.13	-0.1058	53.0365	-1.46977
156892	0.00449378	736.089	0.00430288	673.053	1473.01	-0.1058	257.189	-1.4698	1623.66	-0.1058	89.7994	-1.46977	1389.76	-0.1058	56.8416	-1.4698
163998	0.00472083	691.729	0.00440788	693.085	1594.54	-0.1058	199.909	-1.46983	1536.51	-0.1058	81.9106	-1.46982	1456.91	-0.1058	53.1472	-1.46976
163475	0.00452079	718.992	0.00423919	683.462	1710.41	-0.1058	239.387	-1.46978	1370.28	-0.1058	92.2467	-1.46982	1316.81	-0.1058	59.3236	-1.46976
162252	0.00447413	684.173	0.00438904	689.066	1539.41	-0.1058	216.049	-1.46977	1587.76	-0.1058	79.6412	-1.4698	1455.9	-0.1058	51.2774	-1.46979
162687	0.00445404	710.68	0.00444122	676.763	1553.39	-0.1058	247.278	-1.46982	1396.43	-0.1058	79.8408	-1.4698	1368.54	-0.1058	56.8546	-1.46984
164805	0.00442419	729.606	0.00434287	677.07	1552.1	-0.1058	287.488	-1.46978	1529.08	-0.1058	78.0784	-1.46978	1472.89	-0.1058	52.523	-1.46979
164363	0.00433806	712.756	0.00440933	689.069	1553.29	-0.1058	254.933	-1.46984	1399.78	-0.1058	75.0122	-1.46981	1472.26	-0.1058	60.9028	-1.4698
163363	0.00435124	691.916	0.00428565	675.387	1574.45	-0.1058	215.033	-1.46982	1416.09	-0.1058	72.9327	-1.46979	1516.71	-0.1058	56.9053	-1.4698
162419	0.00437396	704.345	0.00435196	694.783	1536.07	-0.1058	275.232	-1.46981	1595.03	-0.1058	75.8549	-1.46981	1561.85	-0.1058	51.4064	-1.46979
163312	0.00455506	680.023	0.00443459	692.789	1353.71	-0.1058	246.663	-1.46981	1457.42	-0.1058	73.4258	-1.4698	1439.36	-0.1058	52.2117	-1.46977
169373	0.00450832	763.77	0.00421819	671.828	1648.38	-0.1058	262.054	-1.4698	1451.74	-0.1058	89.7841	-1.46982	1404.89	-0.1058	56.6979	-1.46979
164296	0.0045564	715.503	0.00437582	698.721	1500.86	-0.1058	266.521	-1.46979	1520.31	-0.1058	72.8307	-1.46981	1348.6	-0.1058	57.9178	-1.4698
162279	0.00446247	707.217	0.00426416	684.606	1627.41	-0.1058	214.41	-1.46979	1471.09	-0.1058	84.6886	-1.46979	1576.43	-0.1058	47.2391	-1.46978
155863	0.00445279	692.984	0.00438549	685.742	1658.74	-0.1058	251.62	-1.46979	1490.65	-0.1058	72.6354	-1.46983	1420.03	-0.1058	50.6572	-1.46977
160617	0.00425069	719.644	0.00446324	683.814	1723.47	-0.1058	258.704	-1.46977	1649.51	-0.1058	77.5542	-1.46984	1354.08	-0.1058	52.0233	-1.46981
158827	0.00434885	720.866	0.00445179	689.624	1513.11	-0.1058	250.569	-1.46979	1454.46	-0.1058	72.5304	-1.4698	1518.13	-0.1058	59.0601	-1.46979
158431	0.00426525	722.042	0.00430117	669.855	1639.6	-0.1058	239.798	-1.46982	1409.5	-0.1058	70.6654	-1.46984	1530.34	-0.1058	61.5695	-1.46982
159092	0.00403127	702.7	0.00423273	676.001	1572.02	-0.1058	242.616	-1.46978	1465.54	-0.1058	73.8445	-1.46981	1370.58	-0.1058	42.6961	-1.4698
158961	0.00456717	709.486	0.00434876	681.162	1560.1	-0.1058	250.562	-1.46978	1316.38	-0.1058	69.5445	-1.4698	1455.81	-0.1058	47.104	-1.46982
